Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Switzerland,CHE,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,73,..,..,..,..,71.6,..,..,..
Switzerland,CHE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7928.19066988289,7886.09430625342,7807.05881538508,7520.16602494502,..,..,..,..,..,..
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3205.32827089841,3202.83433712303,3304.11543776221,3059.93674902905,2960.07338939119,..,..,..,..,..
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,65.8992878988103,67.4064519955182,71.3815393267253,63.8096991388488,62.3967698753012,65.6736930688113,65.0797829663038,66.1556552660556,65.5317042793177,62.3420186102293
Switzerland,CHE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52,1.52,1.52,1.54,1.54,1.54,1.52,1.52,1.48,..
Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20764483834.5029,39943494321.6384,-24926465856.5785,21003091521.7734,118752400108.647,166801396968.929,143235966548.555,-160387834479.04,8774913614.47833,-257336256171.399
Switzerland,CHE,Forest area (sq. km),AG.LND.FRST.K2,12381.58,12415.96,12450.34,12484.72,12519.1,12553.5,12587.9,12622.3,12656.7,12691.1
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,722038242134.62,692109693986.886,712748124222.61,734396591036.932,702149580770.901,695600652899.283,704478516963.855,735539301552.674,731767398052.879,752248045730.11
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.92044598533703,1.21719365684089,1.82166779082581,2.44684515688446,1.65776871127174,2.04518646926613,1.58481961645738,2.91690509826611,1.21099220711962,-2.39282604159746
Switzerland,CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,82280,87770,91700,89400,87960,84420,81880,83280,84260,82620
Switzerland,CHE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,58510,61140,63430,64210,66830,67820,68170,68800,69440,69170
Switzerland,CHE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,651068739003.502,701850876810.375,741755923651.173,732045003811.567,728478571775.519,706847211711.644,692044404692.639,709063666533.42,722539335783.105,713590337724.511
Switzerland,CHE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,462931080402.262,488946133588.17,513139410443.002,525827409322.019,553535819250.551,567869043498.807,576143366399.321,585743461088.877,595506035578.954,597423677480.204
Switzerland,CHE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.720709053624,25.6372291816051,24.3372276643853,25.3908034111669,24.6889806668568,24.7542796478012,25.1228598771829,24.8130182040936,25.2878239192666,28.3568832159015
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,25.27260673143,26.0575843789966,26.7499614034624,26.6576146931334,27.0506500203017,27.3348968551319,14.0234295635725,13.3174670161836,12.908544247097,12.8440548176015
Switzerland,CHE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,93,93,94,94,94,95,95,95,..
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.1950537359772,56.6637307644669,59.5100974721416,52.4810557816564,50.7254845928314,54.0544733461692,54.1902542420984,53.820979875052,53.6838321729571,53.5473811066883
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,7.9,8.1,7.9,7.8,7.8,7.6,7.7,7.5,..,..
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.2795684493631,24.8747408086682,24.9594928100713,24.6225792528569,24.4757091000051,24.4548562039296,24.4963139914152,24.6703826592219,24.9533773601191,25.2456703536791
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.0328629032378132,-0.00376506218286465,-0.0233084796454932,-0.590356048920171,-1.20419110656468,-0.59671988789303,-0.374816491323585,0.74840821169775,-0.105744561043338,-0.502868265559684
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.7048780487805,..
Switzerland,CHE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,61.3594923573866,87.9087528011894,95.3157191035718,79.9220757780565,77.2979169771931,82.3788760996131,80.8309957348517,80.2509123243265,80.8677732261089,81.2629562110315
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.688864300913174,0.663502196696106,0.706124077399806,0.628104287683469,0.643890850794054,0.657387011229797,0.656917773004311,0.632561531257734,0.69925073287964,0.77852063912652
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,127.5154446,131.8813583,136.2535853,135.876155,135.5130156,134.1553264,131.1359393,126.5434466,126.7161621,125.9442642
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4,4
Switzerland,CHE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,103.6055837,103.1233745,101.5339843,102.325645,107.8572424,109.6663602,109.6366246,111.4564831,113.764313,..
Switzerland,CHE,Net migration,SM.POP.NETM,..,397267,..,..,..,..,259999,..,..,..
Switzerland,CHE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2615246749.25133,2420420106.33255,2437063151.98786,2406168040.98435,2516975788.92797,2524093962.73986,2591809297.96896,2550734394.8547,2549309963.18163,2940841129.49637
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,200.23276647434,202.370204474137,204.710648851098,207.223630934305,209.59585261981,211.897247775143,213.883833978261,215.465192227053,217.007629561978,218.566895510506
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653,0.736633975172522,0.713313668444329,0.715961342750833
Switzerland,CHE,"Population, total",SP.POP.TOTL,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8636896
Switzerland,CHE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,..,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.9,14.5,13.8,15.6,14.7,15.5,14.6,16,..,..
Switzerland,CHE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Switzerland,CHE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.6571426391602,97.4105072021484,96.8557510375977,95.5764617919922,95.7734680175781,96.8268737792969,97.1586837768555,96.2100830078125,96.3617324829102,..
Switzerland,CHE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.141487128923,17.0211348597091,17.2050703364412,16.9471680703896,17.5415425568981,17.2552847046712,17.9140581215201,17.434446631772,17.6490874933943,..
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.113922119141,103.153717041016,103.60147857666,103.487426757813,104.184196472168,104.629112243652,105.19068145752,105.476470947266,105.78727722168,..
Switzerland,CHE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.983799993991852,0.983169972896576,0.985319972038269,..,0.979340016841888,0.97613000869751,0.973230004310608,0.970459997653961,0.968580007553101,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.4189529418945,96.4805221557617,98.891357421875,..,101.473709106445,102.565376281738,102.487426757813,102.570678710938,102.340782165527,..
Switzerland,CHE,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Surface area (sq. km),AG.SRF.TOTL.K2,41290,41290,41290,41290,41290.39,41290.39,41290.39,41290.39,..,..
Switzerland,CHE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.24255046292749,9.09370056598109,9.17162958719373,8.9900958525177,9.44687261718764,9.30042803315799,9.92912781437063,9.55965751912104,9.77517471836891,..
Switzerland,CHE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,9.65051637879546,9.66518426119507,9.66518426119507,..,..
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,18,18,18,10,10,10,10,10,10,..
Switzerland,CHE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,1.14447911246303,1.09168911257723,1.17839214469233,1.24996083195795,1.16818639104156,1.12051359857279,0.962986439023895,0.785417652319277,0.783765811954327,0.805290557309692
Turkey,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,32.6972,31.243,30.3062,29.3694,28.4326,27.4958,26.559,25.5558,24.5526,..
Turkey,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.17395626522538,7.69487759202317,6.67610812297851,6.55723547339657,6.86837534505832,6.14229206403875,6.03862979568919,5.77601222087928,6.40077492846908,6.68055966342634
Turkey,TUR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,22.2511013215859,..,..,..,..,26.4361233480176,..,..,..
Turkey,TUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,97.4,97.4,99,..,98,98,..,..
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.32606104299246,4.40556452484269,4.19055775418873,4.41076337101344,4.47717595953506,4.69247155642438,5.12719670144346,5.0154183703224,..,..
Turkey,TUR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,73.5,73.5,..,..,..,69.8,..,..
Turkey,TUR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,66.1551113325285,66.6425964214666,72.3555640676851,74.9403642837415,77.1367796050065,80.0507516589936,80.1419551568939,82.1246982324876,82.6964491400008,98.2750224375196
Turkey,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2695.07394103208,2769.04358446632,2755.62395715144,2847.22389293323,..,..,..,..,..,..
Turkey,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1545.4917479555,1583.67620193828,1540.16132718811,1573.76979725638,1651.36136952915,..,..,..,..,..
Turkey,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.9937012536403,24.3608755208614,23.7930095050818,25.2055416974053,24.5312773389092,23.0835091311263,26.0394223439924,31.1528780424886,32.5973545785751,28.6648560112337
Turkey,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,305569521865.7,338827276892.9,390350027972.1,406061717252.3,399948917893.1,409420947718.7,456562176683.8,445973315161.3,440772959820.6,435889447921
Turkey,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137,2.126,2.117,2.109,2.101,2.092,2.081,2.069,2.055,..
Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16182000000,13744000000,13563000000,13337000000,19263000000,13835000000,11042000000,12822000000,9266000000,7600000000
Turkey,TUR,Forest area (sq. km),AG.LND.FRST.K2,211925.24,213019.68,214114.12,215208.56,216303,216303,217524.6,219083.6,220643.6,222203.6
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778471901665.148,761004425605.414,719954821683.31
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.2001105833504,4.78849271108008,8.48581699653026,4.9397151613658,6.08448690443663,3.32308420845746,7.50199748917491,2.97988523467896,0.889585160591679,1.79355139618684
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11310,11960,12600,12630,12030,11260,10970,10510,9690,9050
Turkey,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19630,20620,22240,23880,25460,26230,27550,27530,26410,26900
Turkey,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,830733731551.889,892786088236.626,956925309852.489,975161122113.172,944503328299.928,898815213714.212,890156413266.199,865753891238.875,808443060972.605,763143088154.428
Turkey,TUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1441544674262.25,1539087083372.55,1688340448231.99,1844207248864.64,1999739161186.87,2094055582038.46,2235029065593.43,2266973965123.34,2203713232294.55,2268901376190.01
Turkey,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.0033305545783,28.072859732263,29.6194607828599,28.9674633636774,28.1992021702007,28.0196036096236,30.6942181017627,29.3770492537735,25.0491974834395,31.8862327765732
Turkey,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2.11056519289228,2.15474253290457,3.13023250081073,3.37964065616569,3.43602411060944,3.03809556176555,3.23269568498074,2.6735187929014,3.02813783061599,3.15272444507547
Turkey,TUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,96,98,94,97,98,96,96,97,..
Turkey,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.3104743820065,28.4699271358616,28.7342892947321,28.560759468849,26.557266261846,25.244677102771,29.7227464055755,31.401491384798,30.0145261452933,32.4757475965414
Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,5.8,5.8,5.8,5.8,5.6,5.7,5.8,5.8,5.4,..
Turkey,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.8375169369019,26.6493473537611,27.6799921784829,28.1166611892662,27.8343492901217,28.0829597706854,29.1317212602651,29.4046222622717,27.2359521790296,28.0187682564406
Turkey,TUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.20084709330651,7.42267328660553,6.2801096970818,7.38951863770303,7.84491693010263,8.13047807814451,10.9824216683285,16.4758183392893,13.8593463213595,14.8264110095424
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,77.691,..
Turkey,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.7980072656482,44.1774099535232,44.0918235973617,44.4800927413039,42.1837287785299,40.4092037093509,46.9396686950435,52.4516041139832,51.4028548111004,54.054225109584
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.02750659150507,2.00944779894555,1.92395933259341,1.87196655112723,1.81284829274449,2.05032460503249,2.05006581752215,2.52400302598215,2.71027354687973,2.77247201881667
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.9417952,90.66255197,91.749337,93.08443422,93.77284502,94.02943867,95.91170472,97.30132788,96.83716867,97.37848298
Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.9,15.8,14.7,13.8,13,12.1,11.4,10.7,10.1,9.5
Turkey,TUR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,89.02036285,88.89752631,90.43068182,91.7582739,97.7100569,101.6671584,96.349592,92.79733567,92.56416769,97.3317551
Turkey,TUR,Net migration,SM.POP.NETM,..,1763078,..,..,..,..,1419610,..,..,..
Turkey,TUR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,3288270019.53125,3112169921.875,2847840087.89063,3446770019.53125,2141260009.76563,3609090087.89063,3147209960.9375,1189800048.82813,824909973.144531,..
Turkey,TUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1883000000,1881000000,1901000000,1739000000,1395000000,1186000000,1048000000,1122000000,810000000,795000000
Turkey,TUR,Population density (people per sq. km of land area),EN.POP.DNST,95.4267037407585,96.9960188662084,98.6518898691579,100.345961046217,102.035280589374,103.722396476229,105.396685420267,106.986590959292,108.40222834349,109.583913049128
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1.53156607830159,1.63114823337747,1.69274545557577,1.70264361643927,1.66948158450263,1.63994240407574,1.60131223365858,1.49723204842519,1.31451369970442,1.08419395235039
Turkey,TUR,"Population, total",SP.POP.TOTL,73443254,74651046,75925454,77229262,78529413,79827868,81116451,82340090,83429607,84339067
Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0,0.4,..
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.3,15,15,14.7,14.3,13.5,13.9,14.4,15,..
Turkey,TUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,2.3,..,..,..,..,1.5,..,..
Turkey,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.248237609863,99.8199234008789,..,91.397819519043,92.2330932617188,..,89.7489013671875,88.5277786254883,90.8467712402344,..
Turkey,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,30.6682025707683,30.7883784956106,30.8343306014254,30.3334152592491,30.5309064155032,31.0034219898642,29.4808889933504,30.5196405870808,30.633942724242,30.3818629429553
Turkey,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.049560546875,98.630500793457,107.154281616211,106.312950134277,103.027297973633,100.947647094727,93.1549835205078,94.9104537963867,97.0574722290039,..
Turkey,TUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.94989001750946,0.964730024337769,0.976890027523041,0.980539977550507,0.980279982089996,0.981840014457703,0.964049994945526,0.979900002479553,0.970019996166229,..
Turkey,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.3383026123047,85.1846923828125,100.48371887207,102.870979309082,102.837738037109,102.740531921387,105.99227142334,104.478828430176,104.115081787109,..
Turkey,TUR,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,85.5555555555555,84.4444444444444,85.5555555555556,84.4444444444444,82.2222333333333,77.7778,85.5555666666667,77.7778,81.1111333333333,81.1111333333333
Turkey,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,785350,785350,785350,785350,785350,785350,785350,785350,..,..
Turkey,TUR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.5709178655187,18.1071816357094,18.3638081029172,17.9458170478531,18.1807806755588,18.2655872255633,17.7181577427261,17.2771971251773,16.5264011121809,17.6472612007004
Turkey,TUR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,0.190624822703985,0.190652366562585,0.190652366562585,..,..
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,10.5,10.5,10.5,11,11,10,10,7,7,..
Turkey,TUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,30.8373475508307,26.9375509329414,27.5687954485308,24.2488504241703,25.9865887882398,37.2405633234639,38.0503192065151,34.6047003530228,34.5943491794062,41.3420819607536
Turkey,TUR,Urban population growth (annual %),SP.URB.GROW,2.34294926480855,2.42905519088061,2.46365649776829,2.452606367981,2.3975599960697,2.34792286370094,2.28690010533544,2.16351371911989,1.96052028552818,1.7102872736367
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.8548,18.479,17.4572,16.4354,15.4136,14.3918,13.37,12.641,11.912,..
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.690202927926714,0.637404835144407,0.637535517007732,0.746524020846814,0.63445245275453,0.566834503763194,0.593378706173113,0.576624141134484,0.611985280782944,0.58179561339858
United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,5.52896551724138,..,..,..,..,5.80620689655172,..,..,..
United Kingdom,GBR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.02542460093701,7.33247132682362,7.06490255865771,6.42159819144514,6.14854495774701,5.77474166798541,5.54626594443601,5.39870813789348,..,..
United Kingdom,GBR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,76.1,76.1,..,..,..,..,..,..,..,..
United Kingdom,GBR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5471.93347456267,5449.25947267211,5409.62642171886,5130.39025330028,..,..,..,..,..,..
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2972.15306452967,3042.85987103811,2987.7005887871,2777.31098667728,2764.51667133806,..,..,..,..,..
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.713820650263,29.9368811198155,29.7738901545042,28.1098327329943,27.1847735545253,28.2207813201973,30.0456859641903,30.5063972258759,31.0049780892243,28.1208336159313
United Kingdom,GBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.91,1.92,1.83,1.81,1.8,1.79,1.74,1.68,1.65,..
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,27012050072.3452,46750789727.7264,54473175400.2415,58890445252.714,45333483122.0899,324813224213.021,125358809934.121,-25055440306.9073,2236675458.26146,31058892892.1135
United Kingdom,GBR,Forest area (sq. km),AG.LND.FRST.K2,30782,30974,31166,31358,31550,31590,31640,31730,31820,31900
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2674891473843.81,2719158341005.79,2803291406029.93,3087165602962.86,2956573778737.76,2722851958486.23,2699016715111.39,2900791442554.06,2878673912414.44,2759804061837.07
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.4575633909042,1.46988752075868,1.8900183424514,2.99116481375781,2.62259667901294,2.26346353784494,2.13445309331686,1.65092549602133,1.67194419724758,-9.39616000598907
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,41300,41940,42920,44670,44730,43460,41880,42410,43460,39830
United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,37510,38120,39400,40720,41890,43520,45770,46910,48760,45870
United Kingdom,GBR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2612859320081.4,2671456769740.16,2752179499947.04,2886100085577.69,2912434356328.87,2851713273816.01,2766683575960.68,2818874455124.57,2904902545933.43,2677080545997.03
United Kingdom,GBR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2372774243256.87,2428045106137.96,2526868110372.13,2630575966004.43,2727689368725.19,2855201037462.81,3023580158369.62,3117356924535.49,3258773242953.37,3082891138887.76
United Kingdom,GBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.8330982342713,15.921352655321,16.4481040400858,17.5633021029101,17.691188355591,17.8103854038256,18.2289905838562,17.9970842263082,17.8641882193942,16.6992157558651
United Kingdom,GBR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,23.2889306751297,23.4467999859733,23.5743828084354,22.1921749038738,22.3227525361869,23.545901668317,22.6067215780448,22.3195577196817,23.0832621600835,22.9971626809682
United Kingdom,GBR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,92,93,93,93,92,92,92,91,..
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.7181878025216,31.1687014009312,31.0808045037936,29.8740194077057,28.7314774815369,29.8585070796048,31.3090714367118,31.8078256790441,31.9222909053986,27.9880203247538
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,7.4,7.6,7.4,7.3,7.4,7.1,6.8,..,..,..
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.524188848338,18.5169241672984,18.7721641464346,18.3699488636909,18.1651932708148,17.6034072550453,17.8296854339451,17.9060237860907,17.9812466994164,17.0249079504944
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.06733293431685,1.611883545944,2.23880054182746,1.59036810676083,0.511374817313225,1.90110663436174,1.81876640825315,1.99903489165381,2.01510318725352,5.34767755220014
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.2048780487805,..
United Kingdom,GBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.537096613048,43.4553583063107,43.1248423692094,39.0298142361914,37.0649637726223,38.4738875257253,40.0886365001761,39.9444780138965,40.486767013582,37.6629273930449
United Kingdom,GBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.50272640170618,2.42056473058588,2.29364024087307,2.18390624805422,2.04550319219844,1.98143825493354,1.94632499636255,1.94875570783718,2.01300457304406,2.2465466792599
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.5248128,121.3932216,121.0666567,119.9282021,120.3319425,119.0555562,118.5404012,117.499287,118.2345574,116.3818566
United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.8,4.7,4.5,4.5,4.4,4.4,4.3,4.3,4.2
United Kingdom,GBR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,102.3141814,95.06512127,119.5448839,108.5270719,109.4397391,99.66765764,102.1261602,107.2823774,97.72218782,91.14901146
United Kingdom,GBR,Net migration,SM.POP.NETM,..,1300231,..,..,..,..,1303250,..,..,..
United Kingdom,GBR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5099003470.8598,4944716072.76902,4804502413.00234,4935585091.38468,5003393485.69908,4582283766.62527,4306298126.52721,4389713567.2519,4214814558.37469,3248094193.68002
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,261.475674781962,263.300190137643,265.069536642831,267.028884388046,269.153139337825,271.200731616583,273.049472988054,274.708981936924,276.263080229819,277.829508535527
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.781506562236639,0.695353132322269,0.669740535540783,0.736463978721671,0.792367505802859,0.757874492811929,0.679374473924223,0.605929132212552,0.564131113399897,0.565404594994568
